,equity
2021-04-14 09:43:00+00:00,99840.15163108303
2021-04-14 09:44:00+00:00,99838.84807143269
2021-04-14 09:45:00+00:00,99835.01717186948
2021-04-14 09:46:00+00:00,99830.89043576956
2021-04-14 09:47:00+00:00,99830.88299945618
2021-04-14 09:48:00+00:00,99831.81124560675
2021-04-14 09:49:00+00:00,99832.68692476001
2021-04-14 09:50:00+00:00,99836.27673280783
2021-04-14 09:51:00+00:00,99842.10843051256
2021-04-14 09:52:00+00:00,99844.08594402303
2021-04-14 09:53:00+00:00,99843.67052764978
2021-04-14 09:54:00+00:00,99849.04896892869
