,equity
2021-04-13 07:29:00+00:00,99988.77757515166
2021-04-13 07:30:00+00:00,99993.72518410409
2021-04-13 07:31:00+00:00,99989.59636486573
2021-04-13 07:32:00+00:00,99992.47483385951
2021-04-13 07:33:00+00:00,99987.09592139843
2021-04-13 07:34:00+00:00,99985.91853802407
2021-04-13 07:35:00+00:00,99989.43438278874
2021-04-13 07:36:00+00:00,99987.20826681542
2021-04-13 07:37:00+00:00,99980.70296498254
2021-04-13 07:38:00+00:00,99979.7542908865
2021-04-13 07:39:00+00:00,99979.85613056413
2021-04-13 07:40:00+00:00,99981.2581371799
2021-04-13 07:41:00+00:00,99975.98936065471
2021-04-13 07:42:00+00:00,99974.84505332749
2021-04-13 07:43:00+00:00,99974.28138962186
2021-04-13 07:44:00+00:00,99972.74339941402
2021-04-13 07:45:00+00:00,99967.98361153062
2021-04-13 07:46:00+00:00,99958.56605891233
2021-04-13 07:47:00+00:00,99956.82445536263
2021-04-13 07:48:00+00:00,99956.72686992798
2021-04-13 07:49:00+00:00,99953.54698558195
2021-04-13 07:50:00+00:00,99943.5205792199
2021-04-13 07:51:00+00:00,99934.60675600704
2021-04-13 07:52:00+00:00,99931.30915938503
2021-04-13 07:53:00+00:00,99933.27496250207
2021-04-13 07:54:00+00:00,99933.64977980146
2021-04-13 07:55:00+00:00,99931.88270790967
2021-04-13 07:56:00+00:00,99929.318191824
2021-04-13 07:57:00+00:00,99927.6468978124
2021-04-13 07:58:00+00:00,99928.53356650393
2021-04-13 07:59:00+00:00,99925.54120363679
2021-04-13 08:00:00+00:00,99923.05529734086
2021-04-13 08:01:00+00:00,99926.0014879156
2021-04-13 08:02:00+00:00,99921.60641587144
2021-04-13 08:03:00+00:00,99919.83083913922
2021-04-13 08:04:00+00:00,99923.49478962166
2021-04-13 08:05:00+00:00,99913.28985739315
2021-04-13 08:06:00+00:00,99912.31597653242
2021-04-13 08:07:00+00:00,99908.94394748542
2021-04-13 08:08:00+00:00,99912.62040529342
2021-04-13 08:09:00+00:00,99913.13553137332
2021-04-13 08:10:00+00:00,99909.80582782476
2021-04-13 08:11:00+00:00,99908.60440152993
2021-04-13 08:12:00+00:00,99908.07370831423
2021-04-13 08:13:00+00:00,99899.3362517545
2021-04-13 08:14:00+00:00,99901.42958838923
2021-04-13 08:15:00+00:00,99896.24708944627
2021-04-13 08:16:00+00:00,99889.66719391654
2021-04-13 08:17:00+00:00,99888.74129182633
2021-04-13 08:18:00+00:00,99891.88011692149
2021-04-13 08:19:00+00:00,99895.41387888916
2021-04-13 08:20:00+00:00,99893.89184628557
2021-04-13 08:21:00+00:00,99895.16044983926
2021-04-13 08:22:00+00:00,99898.19152162857
2021-04-13 08:23:00+00:00,99897.79166689079
2021-04-13 08:24:00+00:00,99901.7768379035
2021-04-13 08:25:00+00:00,99905.60024709118
2021-04-13 08:26:00+00:00,99898.12413040546
2021-04-13 08:27:00+00:00,99899.87688748451
2021-04-13 08:28:00+00:00,99908.36308012503
2021-04-13 08:29:00+00:00,99909.87735372015
2021-04-13 08:30:00+00:00,99906.50431398861
2021-04-13 08:31:00+00:00,99905.23806804615
2021-04-13 08:32:00+00:00,99897.88250153731
2021-04-13 08:33:00+00:00,99886.51535746158
2021-04-13 08:34:00+00:00,99881.94697081119
2021-04-13 08:35:00+00:00,99883.31875917497
2021-04-13 08:36:00+00:00,99880.1670865721
2021-04-13 08:37:00+00:00,99877.79286060898
2021-04-13 08:38:00+00:00,99876.00605998005
2021-04-13 08:39:00+00:00,99874.96862976658
2021-04-13 08:40:00+00:00,99873.61000567084
2021-04-13 08:41:00+00:00,99873.16487045557
2021-04-13 08:42:00+00:00,99869.58659292098
2021-04-13 08:43:00+00:00,99869.40941278957
2021-04-13 08:44:00+00:00,99869.39994679899
2021-04-13 08:45:00+00:00,99867.23322053047
2021-04-13 08:46:00+00:00,99872.46982359618
2021-04-13 08:47:00+00:00,99870.4346698212
2021-04-13 08:48:00+00:00,99871.64308858864
2021-04-13 08:49:00+00:00,99867.93928355993
2021-04-13 08:50:00+00:00,99868.45480800714
2021-04-13 08:51:00+00:00,99869.20895031866
2021-04-13 08:52:00+00:00,99870.96035125955
2021-04-13 08:53:00+00:00,99870.11224176876
2021-04-13 08:54:00+00:00,99867.84993045019
2021-04-13 08:55:00+00:00,99867.20152688393
2021-04-13 08:56:00+00:00,99863.55147291285
2021-04-13 08:57:00+00:00,99849.34019692903
2021-04-13 08:58:00+00:00,99846.8216680938
2021-04-13 08:59:00+00:00,99847.69868019086
2021-04-13 09:00:00+00:00,99844.520717617
2021-04-13 09:01:00+00:00,99844.48156018228
2021-04-13 09:02:00+00:00,99850.35286991282
2021-04-13 09:03:00+00:00,99846.75485263171
2021-04-13 09:04:00+00:00,99849.14463792038
2021-04-13 09:05:00+00:00,99848.34297745342
2021-04-13 09:06:00+00:00,99845.38822852861
2021-04-13 09:07:00+00:00,99849.17303505205
2021-04-13 09:08:00+00:00,99846.14427269428
2021-04-13 09:09:00+00:00,99847.31244018064
2021-04-13 09:10:00+00:00,99846.12057617505
2021-04-13 09:11:00+00:00,99848.59155767513
2021-04-13 09:12:00+00:00,99847.1795908498
2021-04-13 09:13:00+00:00,99850.811026925
2021-04-13 09:14:00+00:00,99850.66071468651
2021-04-13 09:15:00+00:00,99849.76795668651
2021-04-13 09:16:00+00:00,99844.69480614377
2021-04-13 09:17:00+00:00,99844.8377987712
2021-04-13 09:18:00+00:00,99844.05644355448
2021-04-13 09:19:00+00:00,99844.7923476312
2021-04-13 09:20:00+00:00,99844.63783827283
2021-04-13 09:21:00+00:00,99848.1198699669
2021-04-13 09:22:00+00:00,99851.17063626541
2021-04-13 09:23:00+00:00,99854.07478863164
2021-04-13 09:24:00+00:00,99854.3175873309
2021-04-13 09:25:00+00:00,99847.00125442377
2021-04-13 09:26:00+00:00,99847.11886853096
2021-04-13 09:27:00+00:00,99845.32044277473
2021-04-13 09:28:00+00:00,99844.5509725661
2021-04-13 09:29:00+00:00,99841.3416440291
2021-04-13 09:30:00+00:00,99838.96397148356
2021-04-13 09:31:00+00:00,99825.36010764755
2021-04-13 09:32:00+00:00,99824.66006222238
2021-04-13 09:33:00+00:00,99825.244714593
2021-04-13 09:34:00+00:00,99818.18776965063
2021-04-13 09:35:00+00:00,99815.5847475891
2021-04-13 09:36:00+00:00,99813.94648015221
2021-04-13 09:37:00+00:00,99814.04230503936
2021-04-13 09:38:00+00:00,99815.17472159007
2021-04-13 09:39:00+00:00,99820.66920414152
2021-04-13 09:40:00+00:00,99816.08409480046
2021-04-13 09:41:00+00:00,99815.85819996722
2021-04-13 09:42:00+00:00,99810.59256273655
2021-04-13 09:43:00+00:00,99815.26853450306
2021-04-13 09:44:00+00:00,99816.06125786851
2021-04-13 09:45:00+00:00,99817.84638228588
2021-04-13 09:46:00+00:00,99811.91230730266
2021-04-13 09:47:00+00:00,99809.42847395033
2021-04-13 09:48:00+00:00,99807.38709625995
2021-04-13 09:49:00+00:00,99811.44022602554
2021-04-13 09:50:00+00:00,99810.48574596677
2021-04-13 09:51:00+00:00,99810.0198705633
2021-04-13 09:52:00+00:00,99806.04874287047
2021-04-13 09:53:00+00:00,99804.20067467082
2021-04-13 09:54:00+00:00,99809.39880615615
2021-04-13 09:55:00+00:00,99803.59953830244
2021-04-13 09:56:00+00:00,99807.77981557006
2021-04-13 09:57:00+00:00,99806.76454340068
2021-04-13 09:58:00+00:00,99807.59509311368
2021-04-13 09:59:00+00:00,99807.05467048018
2021-04-13 10:00:00+00:00,99805.42058506462
2021-04-13 10:01:00+00:00,99804.15575154145
2021-04-13 10:02:00+00:00,99804.50116318671
2021-04-13 10:03:00+00:00,99802.7934435449
2021-04-13 10:04:00+00:00,99804.06116547619
2021-04-13 10:05:00+00:00,99808.0300136434
2021-04-13 10:06:00+00:00,99810.9861304274
2021-04-13 10:07:00+00:00,99810.8695476506
2021-04-13 10:08:00+00:00,99813.94332213851
2021-04-13 10:09:00+00:00,99810.80490046559
2021-04-13 10:10:00+00:00,99810.38046185857
2021-04-13 10:11:00+00:00,99812.91197104217
2021-04-13 10:12:00+00:00,99809.2546187785
2021-04-13 10:13:00+00:00,99812.15731543666
2021-04-13 10:14:00+00:00,99809.46841185939
2021-04-13 10:15:00+00:00,99813.20357368287
2021-04-13 10:16:00+00:00,99814.4534766241
2021-04-13 10:17:00+00:00,99815.21745687626
2021-04-13 10:18:00+00:00,99811.98421876252
2021-04-13 10:19:00+00:00,99813.15826614702
2021-04-13 10:20:00+00:00,99812.54879389581
2021-04-13 10:21:00+00:00,99814.12630752819
2021-04-13 10:22:00+00:00,99816.88521232647
2021-04-13 10:23:00+00:00,99814.56087741106
2021-04-13 10:24:00+00:00,99818.91865538082
2021-04-13 10:25:00+00:00,99818.28731104886
2021-04-13 10:26:00+00:00,99822.74250544416
2021-04-13 10:27:00+00:00,99821.5100791475
2021-04-13 10:28:00+00:00,99817.74491739897
2021-04-13 10:29:00+00:00,99816.87101011838
2021-04-13 10:30:00+00:00,99809.19118773878
2021-04-13 10:31:00+00:00,99806.53518724995
2021-04-13 10:32:00+00:00,99807.18953863287
2021-04-13 10:33:00+00:00,99801.00615977461
2021-04-13 10:34:00+00:00,99801.13229034473
2021-04-13 10:35:00+00:00,99804.64691114354
2021-04-13 10:36:00+00:00,99803.08612683782
2021-04-13 10:37:00+00:00,99801.4305750183
2021-04-13 10:38:00+00:00,99800.7593905945
2021-04-13 10:39:00+00:00,99798.54999891944
2021-04-13 10:40:00+00:00,99795.94507952605
2021-04-13 10:41:00+00:00,99788.26994585962
2021-04-13 10:42:00+00:00,99787.0585124429
2021-04-13 10:43:00+00:00,99785.85145991003
2021-04-13 10:44:00+00:00,99788.6963403734
2021-04-13 10:45:00+00:00,99790.01321478953
2021-04-13 10:46:00+00:00,99789.47828159151
2021-04-13 10:47:00+00:00,99786.33681509983
2021-04-13 10:48:00+00:00,99792.29434177262
2021-04-13 10:49:00+00:00,99794.71186119811
2021-04-13 10:50:00+00:00,99795.52993367713
2021-04-13 10:51:00+00:00,99788.29135464034
2021-04-13 10:52:00+00:00,99794.43118760415
2021-04-13 10:53:00+00:00,99796.97242232756
2021-04-13 10:54:00+00:00,99798.63655580391
2021-04-13 10:55:00+00:00,99802.57972839111
2021-04-13 10:56:00+00:00,99796.54646868554
2021-04-13 10:57:00+00:00,99795.65060989046
2021-04-13 10:58:00+00:00,99793.2905435931
2021-04-13 10:59:00+00:00,99793.1677853043
2021-04-13 11:00:00+00:00,99793.07988136067
2021-04-13 11:01:00+00:00,99793.91722257882
2021-04-13 11:02:00+00:00,99790.33955969178
2021-04-13 11:03:00+00:00,99786.71679182739
2021-04-13 11:04:00+00:00,99785.96353772459
2021-04-13 11:05:00+00:00,99787.68639722996
2021-04-13 11:06:00+00:00,99782.46759611447
2021-04-13 11:07:00+00:00,99783.83572137743
2021-04-13 11:08:00+00:00,99786.26241103065
2021-04-13 11:09:00+00:00,99787.04572375596
2021-04-13 11:10:00+00:00,99787.89805240138
2021-04-13 11:11:00+00:00,99789.93144269193
2021-04-13 11:12:00+00:00,99791.97271429129
2021-04-13 11:13:00+00:00,99789.00383202489
2021-04-13 11:14:00+00:00,99788.4589053604
2021-04-13 11:15:00+00:00,99790.71193677402
2021-04-13 11:16:00+00:00,99788.93125306138
2021-04-13 11:17:00+00:00,99792.5594877508
2021-04-13 11:18:00+00:00,99794.9556171544
2021-04-13 11:19:00+00:00,99792.71809617276
2021-04-13 11:20:00+00:00,99791.23869238685
2021-04-13 11:21:00+00:00,99790.22820853729
2021-04-13 11:22:00+00:00,99790.39314176852
